delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,400,unexp,17,1,205,2,1096.6658625998534,,1096.6521968999878,1096.6658625998534,1097.6671008998528,1097.6671008998528,1097.6671008998528,1098.1189812000375,space,0.4406936001032591,None,1098.1194135998376,1098.8352406665838,1099.147676100023,1099.1387867999729,1099.1388079000171,1099.147676100023,1099.147676100023,1099.147676100023,1103.274563399842,400,1,[4.134585999883711],[4.134591999929398],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,17,2,206,9,1103.2893455999438,,1103.275149699999,1103.2893455999438,1104.2739001999144,1104.2739001999144,1104.2907489000354,1104.8256222000346,space,0.5449353998992592,None,1104.8259660999756,1104.9414407665065,1105.2477473998442,1105.2387180998921,1105.2387417999562,1105.2477473998442,1105.2477473998442,1105.2477473998442,1109.2304579999764,200,1,[3.990271999966353],[3.9902810999192297],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,17,3,207,1,1109.2459727998357,,1109.2310458999127,1109.2459727998357,1110.2304038999137,1110.2304038999137,1110.247242399957,1112.083845200017,space,1.8462125998921692,None,1112.084215000039,1112.4997403666532,1112.806483999826,1112.7983444998972,1112.7983925000299,1112.806483999826,1112.806483999826,1112.806483999826,1116.4402355998755,500,1,[3.63989600003697],[3.6399103000294417],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,17,4,208,3,1116.455079099862,,1116.441299899947,1116.455079099862,1117.455592499813,1117.455592499813,1117.455592499813,1118.0072008999996,space,0.5375936001073569,None,1118.0076061999425,1118.123157466591,1118.4301819999237,1118.41847959999,1118.4185087999795,1118.4301819999237,1118.4301819999237,1118.4301819999237,1121.0776790999807,100,1,[2.657314300071448],[2.657320100115612],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,17,5,209,7,1121.0927106000017,,1121.0783998998813,1121.0927106000017,1122.094029800035,1122.094029800035,1122.094029800035,1123.046446799999,space,0.9495750998612493,None,1123.0468398998491,1123.4621795665628,1123.7679663000163,1123.758222799981,1123.7582441999111,1123.7679663000163,1123.7679663000163,1123.7679663000163,1127.5022795000114,200,1,[3.74281009985134],[3.742816200014204],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,17,6,210,11,1127.5181638000067,,1127.5028639999218,1127.5181638000067,1128.517858600011,1128.517858600011,1128.517858600011,1129.4866684000008,space,0.9617908999789506,None,1129.487113900017,1130.186349066502,1130.4973826999776,1130.48860469996,1130.4886745000258,1130.4973826999776,1130.4973826999776,1130.4973826999776,1132.256352999946,200,1,[1.766287400154397],[1.7662929000798613],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,17,7,211,5,1132.2717661999632,,1132.2569436999038,1132.2717661999632,1133.2562907999381,1133.2562907999381,1133.2729609999806,1134.4922555999365,space,1.2221104998607188,None,1134.4926918998826,1135.1919231666873,1135.4996737998445,1135.4883681999054,1135.488397500012,1135.4996737998445,1135.4996737998445,1135.4996737998445,1136.877900699852,200,1,[1.3878526999615133],[1.3878581000026315],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,17,8,212,4,1136.89369669999,,1136.8785373999272,1136.89369669999,1137.878046500031,1137.878046500031,1137.894874899881,1138.8635972000193,space,0.9798384001478553,None,1138.8639390999451,1139.263053066625,1139.569997599814,1139.5587062998675,1139.5587277000304,1139.569997599814,1139.569997599814,1139.569997599814,1142.5677736999933,100,1,[3.007701399968937],[3.0077097001485527],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,17,9,213,8,1142.583191699814,,1142.5686428998597,1142.583191699814,1143.567584199831,1143.567584199831,1143.5845105999615,1144.0722183999605,space,0.4978643001522869,None,1144.0725732999854,1144.7855789666685,1145.0981435999274,1145.088987799827,1145.0890165998135,1145.0981435999274,1145.0981435999274,1145.0981435999274,1146.6220823000185,100,1,[1.5313813001848757],[1.531391500029713],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,17,10,214,10,1146.6376026999205,,1146.6230291000102,1146.6376026999205,1147.6221314999275,1147.6221314999275,1147.6391419998836,1148.2076554000378,space,0.5769150000996888,None,1148.2081059999764,1148.623262766578,1148.928496999899,1148.9182853000239,1148.9183105998673,1148.928496999899,1148.928496999899,1148.928496999899,1151.3437387999147,499,1,[2.424095500027761],[2.424104900099337],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,17,11,215,6,1151.358730299864,,1151.3447580998763,1151.358730299864,1152.3436404999811,1152.3436404999811,1152.3604688998312,1152.8786536999978,space,0.5293465000577271,None,1152.878999099834,1152.9943841666138,1153.3068574999925,1153.2985685998574,1153.2985938999336,1153.3068574999925,1153.3068574999925,1153.3068574999925,1154.8979250998236,100,1,[1.598128299927339],[1.5981349998619407],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,18,0,216,2,1154.9132153999526,,1154.898519499926,1154.9132153999526,1155.897450099932,1155.897450099932,1155.9141468999442,1156.3992123999633,space,0.4962287999223918,None,1156.3995562999044,1157.0989117664906,1157.4067177998368,1157.3983465000056,1157.3983711998444,1157.4067177998368,1157.4067177998368,1157.4067177998368,1159.335962299956,400,1,[1.9362908001057804],[1.9362965000327677],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,18,1,217,10,1159.3510981998406,,1159.3365929999854,1159.3510981998406,1160.3361877000425,1160.3361877000425,1160.3528493000194,1161.3560893998947,space,1.0089650000445545,None,1161.356970799854,1161.770827366567,1162.0909810999874,1162.0685611998197,1162.0686178000178,1162.0909810999874,1162.0909810999874,1162.0909810999874,1165.359705499839,612,1,[3.2881791000254452],[3.2881851999554783],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,18,2,218,11,1165.3750974000432,,1165.3602892998606,1165.3750974000432,1166.3595767000224,1166.3595767000224,1166.376125899842,1166.8613101998344,space,0.4957632999867201,None,1166.8617469000164,1167.56122696662,1167.8674447999801,1167.858016599901,1167.8580431998707,1167.8674447999801,1167.8674447999801,1167.8674447999801,1171.499838099815,300,1,[3.640117999864742],[3.640124399913475],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,18,3,219,9,1171.5153051998932,,1171.5004316000268,1171.5153051998932,1172.4995508999564,1172.4995508999564,1172.516477999976,1172.9013521999586,space,0.3877236999105662,None,1172.9017826998606,1173.0175738665896,1173.326682999963,1173.3178144998383,1173.3178367998917,1173.326682999963,1173.326682999963,1173.326682999963,1175.4545736999717,100,1,[2.1353795998729765],[2.1353860998060554],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,18,4,220,1,1175.4694586999249,,1175.455156199867,1175.4694586999249,1176.470730099827,1176.470730099827,1176.470730099827,1177.2895543000195,space,0.801659099990502,None,1177.2899758999702,1177.7052772665086,1178.0170453998726,1178.0083460998721,1178.008366700029,1178.0170453998726,1178.0170453998726,1178.0170453998726,1181.31153239985,300,1,[3.3019626999739558],[3.3019691000226885],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,18,5,221,7,1181.3258571999613,,1181.3121201000176,1181.3258571999613,1182.3269771998748,1182.3269771998748,1182.3269771998748,1182.7790268999524,space,0.4429266999941319,None,1182.7793713000137,1183.1949121666296,1183.5082604999188,1183.4985706999432,1183.498592799995,1183.5082604999188,1183.5082604999188,1183.5082604999188,1185.1823209000286,200,1,[1.682437000097707],[1.6824443000368774],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,18,6,222,8,1185.1968512998428,,1185.1829416998662,1185.1968512998428,1186.1983683998697,1186.1983683998697,1186.1983683998697,1186.6831117998809,space,0.4718883999157697,None,1186.6835487999488,1187.3827696666742,1187.6881801998243,1187.6781223998405,1187.6781488999259,1187.6881801998243,1187.6881801998243,1187.6881801998243,1189.2196133998223,300,1,[1.5399255999363959],[1.539931100094691],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,18,7,223,5,1189.2345928000286,,1189.2202194998972,1189.2345928000286,1190.2192728000227,1190.2192728000227,1190.2358976998366,1190.6877063999418,space,0.46485819993540645,None,1190.6880391000304,1191.3872780665445,1191.7022275999188,1191.6883776998147,1191.6884043000173,1191.7022275999188,1191.7022275999188,1191.7022275999188,1194.074784499826,400,1,[2.384406700031832],[2.3844124998431653],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,18,8,224,6,1194.090148499934,,1194.0753667999525,1194.090148499934,1195.0746613999363,1195.0746613999363,1195.0915451999754,1195.475787699921,space,0.38469269988127053,None,1195.4762090998702,1195.5917514665673,1195.8980083998758,1195.8879751998466,1195.8879992000293,1195.8980083998758,1195.8980083998758,1195.8980083998758,1197.7449496998452,100,1,[1.855619000038132],[1.8556242999620736],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,18,9,225,3,1197.7609573998488,,1197.7455303999595,1197.7609573998488,1198.74524999992,1198.74524999992,1198.7619947998319,1199.4807817998808,space,0.7254345000255853,None,1199.4812629998196,1199.5961649665298,1199.9068130999804,1199.8982459998224,1199.89826799999,1199.9068130999804,1199.9068130999804,1199.9068130999804,1201.8997857000213,200,1,[2.0002088001929224],[2.0002151001244783],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,18,10,226,0,1201.9149281999562,,1201.900395500008,1201.9149281999562,1202.8997944998555,1202.8997944998555,1202.9163178999443,1204.5527572999708,space,1.6418033000081778,None,1204.5533727998845,1204.6682474665033,1204.9780796000268,1204.9684192999266,1204.968446600018,1204.9780796000268,1204.9780796000268,1204.9780796000268,1206.3220416998956,200,1,[1.3519818999338895],[1.3519882999826223],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,18,11,227,4,1206.3368232999928,,1206.3228319999762,1206.3368232999928,1207.3380754999816,1207.3380754999816,1207.3380754999816,1207.6895011998713,space,0.33537940005771816,None,1207.6899335999042,1208.1056770666657,1208.4172246998642,1208.4082414000295,1208.4082698998973,1208.4172246998642,1208.4172246998642,1208.4172246998642,1210.1591866998933,300,1,[1.7495085999835283],[1.749514500144869],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,19,0,228,0,1210.174020400038,,1210.1597756999545,1210.174020400038,1211.158927100012,1211.158927100012,1211.1755311999004,1211.8780345998239,space,0.715107100084424,None,1211.8784658999648,1211.9930799666947,1212.2990178000182,1212.2885655998252,1212.288596499944,1212.2990178000182,1212.2990178000182,1212.2990178000182,1214.5970121000428,100,1,[2.306798500008881],[2.306804799940437],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,19,1,229,4,1214.6127483998425,,1214.5978140998632,1214.6127483998425,1215.5972583999392,1215.5972583999392,1215.6135732999537,1216.1822724998929,space,0.5708616999909282,None,1216.1827052999288,1216.5817215666796,1216.8885325000156,1216.8784260998946,1216.8784582000226,1216.8885325000156,1216.8885325000156,1216.8885325000156,1218.3010766999796,200,1,[1.4211570001207292],[1.4211627000477165],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,19,2,230,2,1218.316741499817,,1218.3016637000255,1218.316741499817,1219.3016655000392,1219.3016655000392,1219.318178899819,1219.936491200002,space,0.6255163999740034,None,1219.9368306000251,1220.636436666657,1220.94739869982,1220.9383364999667,1220.9383679998573,1220.94739869982,1220.94739869982,1220.94739869982,1223.3089142998215,500,1,[2.3690653999801725],[2.3690718999132514],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,19,3,231,9,1223.3221221999265,,1223.3094955999404,1223.3221221999265,1224.3235955999698,1224.3235955999698,1224.3235955999698,1225.1253207998816,space,0.7948628000449389,None,1225.1256601000205,1225.2413106666102,1225.550308499951,1225.5386951998807,1225.5387299000286,1225.550308499951,1225.550308499951,1225.550308499951,1227.0941320999991,300,1,[1.552798500051722],[1.5528033999726176],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,19,4,232,10,1227.109826499829,,1227.09472059994,1227.109826499829,1228.094252599869,1228.094252599869,1228.1114894999191,1228.47925939993,space,0.37341410014778376,None,1228.4799309999216,1228.8952612665637,1229.207326399861,1229.1987628999632,1229.1987830998842,1229.207326399861,1229.207326399861,1229.207326399861,1233.5683314998168,100,1,[4.368229999905452],[4.368235699832439],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,19,5,233,3,1233.5835549999028,,1233.5689157999586,1233.5835549999028,1234.568102199817,1234.568102199817,1234.5842567998916,1234.969851899892,space,0.38506209990009665,None,1234.9701986999717,1235.0850186665232,1235.3969323998317,1235.3881618999876,1235.3881838999223,1235.3969323998317,1235.3969323998317,1235.3969323998317,1237.273196700029,300,1,[1.8837180999107659],[1.8837242000736296],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,19,6,234,1,1237.2878910000436,,1237.2737779000308,1237.2878910000436,1238.2888465998694,1238.2888465998694,1238.2888465998694,1238.6733807998244,space,0.37271229992620647,None,1238.6740619000047,1239.0732205666757,1239.3778843998443,1239.367897799937,1239.3679193998687,1239.3778843998443,1239.3778843998443,1239.3778843998443,1241.3433003998362,400,1,[1.9740677000954747],[1.974073400022462],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,19,7,235,11,1241.3584435000084,,1241.34391639987,1241.3584435000084,1242.3432767998893,1242.3432767998893,1242.3601448999252,1243.061743099941,space,0.7056116000749171,None,1243.062086599879,1243.76163056662,1244.0682035998907,1244.0582395999227,1244.0582687999122,1244.0682035998907,1244.0682035998907,1244.0682035998907,1246.4167692000046,400,1,[2.357102199923247],[2.3571077999658883],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,19,8,236,6,1246.4310130998492,,1246.4173522999045,1246.4310130998492,1247.4322537998669,1247.4322537998669,1247.4322537998669,1247.884063599864,space,0.44728780002333224,None,1247.8845030998345,1247.9995853666371,1248.3085308999289,1248.2987253998872,1248.2987599999178,1248.3085308999289,1248.3085308999289,1248.3085308999289,1250.7872607000172,200,1,[2.486694799968973],[2.4867013001348823],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,19,9,237,7,1250.8022888000123,,1250.787876599934,1250.8022888000123,1251.786841899855,1251.786841899855,1251.803645499982,1252.3054348998703,space,0.5131016001105309,None,1252.305876799859,1252.7052034666451,1253.0174408999737,1253.0083736998495,1253.008395300014,1253.0174408999737,1253.0174408999737,1253.0174408999737,1255.0250403999817,100,1,[2.015554699813947],[2.0155611999798566],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,19,10,238,5,1255.0407618999016,,1255.0257104998454,1255.0407618999016,1256.02503969986,1256.02503969986,1256.0418475000188,1256.6105251000263,space,0.5834592001046985,None,1256.6109579999465,1257.3263298664863,1257.6371774999425,1257.628742699977,1257.628767499933,1257.6371774999425,1257.6371774999425,1257.6371774999425,1259.8652673999313,400,1,[2.2351230999920517],[2.235135299852118],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,19,11,239,8,1259.8792644999921,,1259.8658552998677,1259.8792644999921,1260.8802386999596,1260.8802386999596,1260.8802386999596,1261.732953599887,space,0.8412216000724584,None,1261.7334292999003,1262.4486247664938,1262.7572911998723,1262.748148499988,1262.7481752999593,1262.7572911998723,1262.7572911998723,1262.7572911998723,1265.2694190999027,200,1,[2.519777199951932],[2.519783299881965],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,20,0,240,8,1265.2851902998518,,1265.2700115998741,1265.2851902998518,1266.2693109998945,1266.2693109998945,1266.2863920000382,1266.871576000005,space,0.5935816999990493,None,1266.8719188999385,1267.587992266581,1267.8973119000439,1267.8884232998826,1267.8884456998203,1267.8973119000439,1267.8973119000439,1267.8973119000439,1269.8079494000413,600,1,[1.9181080998387188],[1.9181144998874515],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,20,1,241,1,1269.8235786999576,,1269.8085822998546,1269.8235786999576,1270.8077654000372,1270.8077654000372,1270.8244023998268,1271.2598792999052,space,0.4360521000344306,None,1271.26040369994,1271.6755416666313,1271.9872699000407,1271.978633799823,1271.9786557999905,1271.9872699000407,1271.9872699000407,1271.9872699000407,1273.7800101998728,200,1,[1.800091000040993],[1.8000968999695033],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,20,2,242,10,1273.7941808998585,,1273.7806055999827,1273.7941808998585,1274.7957809998188,1274.7957809998188,1274.7957809998188,1275.5141018000431,space,0.7096961999777704,None,1275.5145125000272,1275.9309047666068,1276.2380567998625,1276.227959799813,1276.2279954999685,1276.2380567998625,1276.2380567998625,1276.2380567998625,1277.7337042000145,100,1,[1.5037408000789583],[1.5037469000089914],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,20,3,243,6,1277.7489861999638,,1277.7342962999828,1277.7489861999638,1278.7332621999085,1278.7332621999085,1278.750105299987,1279.0852538000327,space,0.33600990008562803,None,1279.0857102000155,1279.2007521666276,1279.5081195998937,1279.4979923998471,1279.4980269998778,1279.5081195998937,1279.5081195998937,1279.5081195998937,1283.5068149999715,50,1,[4.006716199917719],[4.006722900085151],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,20,4,244,7,1283.5217540999874,,1283.507440699963,1283.5217540999874,1284.50650639995,1284.50650639995,1284.5231420998462,1284.8748051000293,space,0.35258139995858073,None,1284.8751527999993,1285.2906983665346,1285.5973012999166,1285.587788200006,1285.5878101999406,1285.5973012999166,1285.5973012999166,1285.5973012999166,1287.6957652999554,100,1,[2.1062472998164594],[2.1062544998712838],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,20,5,245,3,1287.709533700021,,1287.696370499907,1287.709533700021,1288.7112052999437,1288.7112052999437,1288.7112052999437,1289.7307811998762,space,1.0179546000435948,None,1289.7312640999444,1289.8457103665608,1290.156766799977,1290.1477987999097,1290.1478201998398,1290.156766799977,1290.156766799977,1290.156766799977,1291.5825101998635,200,1,[1.4333450000267476],[1.4333518999628723],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,400,unexp,20,6,246,2,1291.5975816999562,,1291.5831279000267,1291.5975816999562,1292.5986186999362,1292.5986186999362,1292.5986186999362,1293.050251299981,space,0.4485013000667095,None,1293.0506502999924,1293.7499102666663,1294.0590629000217,1294.048475699965,1294.0485473999288,1294.0590629000217,1294.0590629000217,1294.0590629000217,1297.8891851999797,210,1,[3.838578699855134],[3.838584099896252],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,20,7,247,9,1297.9043821999803,,1297.8897830999922,1297.9043821999803,1298.8888294999488,1298.8888294999488,1298.9055570999626,1299.3739406999666,space,0.4796788999810815,None,1299.3743856998626,1299.4894451664916,1299.7981290998869,1299.788678899873,1299.7887054998428,1299.7981290998869,1299.7981290998869,1299.7981290998869,1301.7440915999468,222,1,[1.9539073999039829],[1.953914500074461],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,20,8,248,11,1301.7596473998856,,1301.7446818999015,1301.7596473998856,1302.7599338998552,1302.7599338998552,1302.7599338998552,1303.512757099932,space,0.7506157997995615,None,1303.513161299983,1304.2285997665642,1304.5378127999138,1304.5287221998442,1304.528747699922,1304.5378127999138,1304.5378127999138,1304.5378127999138,1306.198555599898,200,1,[1.6682865999173373],[1.6682927999645472],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,20,9,249,5,1306.2136985999532,,1306.1991403999273,1306.2136985999532,1307.1981309999246,1307.1981309999246,1307.2151603000239,1307.6830537999049,space,0.47683250019326806,None,1307.6834068000317,1308.382688666523,1308.6888343000319,1308.6779928000178,1308.6780142998323,1308.6888343000319,1308.6888343000319,1308.6888343000319,1310.0188795998693,100,1,[1.339442800031975],[1.3394480999559164],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,400,unexp,20,10,250,0,1310.0344599999953,,1310.0194684998132,1310.0344599999953,1311.0192422999535,1311.0192422999535,1311.035553299822,1312.054988599848,space,1.0234463000670075,None,1312.0554251000285,1312.1703544664817,1312.4788361999672,1312.4681698000059,1312.4682362999301,1312.4788361999672,1312.4788361999672,1312.4788361999672,1314.4408024000004,100,1,[1.9704974999185652],[1.9705029998440295],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,20,11,251,4,1314.4558381999377,,1314.4414359999355,1314.4558381999377,1315.4405328999273,1315.4405328999273,1315.457431799965,1317.0600890999194,space,1.6138486000709236,None,1317.060528199887,1317.4762774666926,1317.7867841999978,1317.778174099978,1317.7782007998321,1317.7867841999978,1317.7867841999978,1317.7867841999978,1319.5293660999741,300,1,[1.7497469000518322],[1.7497516998555511],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.1,1000,exp,21,0,252,3,1319.5448056999594,,1319.529963399982,1319.5448056999594,1320.5293311998248,1320.5293311998248,1320.54618569999,1321.0155438999645,space,0.4844609999563545,None,1321.0159962999169,1321.129836066688,1321.438093099976,1321.4284999000374,1321.4285539998673,1321.438093099976,1321.438093099976,1321.438093099976,1323.4502049998846,200,1,[2.0198299000039697],[2.0198359999340028],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,400,unexp,21,1,253,1,1323.4660759000108,,1323.4508434999734,1323.4660759000108,1324.450438000029,1324.450438000029,1324.467414499959,1325.1198005999904,space,0.6666995999403298,None,1325.1202364999335,1325.535338266582,1325.847568999976,1325.8382492000237,1325.838343200041,1325.847568999976,1325.847568999976,1325.847568999976,1327.2045813000295,100,1,[1.3644773999694735],[1.3644843001384288],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,21,2,254,10,1327.2200471998658,,1327.2051807998214,1327.2200471998658,1328.2047492000274,1328.2047492000274,1328.2215419998392,1328.6896379999816,space,0.47398240002803504,None,1328.6899814000353,1329.1055741666971,1329.417296799831,1329.4086056000087,1329.4086274998263,1329.417296799831,1329.417296799831,1329.417296799831,1331.4936472999398,100,1,[2.0837280999403447],[2.0837340999860317],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,21,3,255,11,1331.5081722999457,,1331.4942356999964,1331.5081722999457,1332.509213999845,1332.509213999845,1332.509213999845,1332.9112531000283,space,0.3891853999812156,None,1332.9116016000044,1333.6271980666245,1333.9369729999453,1333.9279732999858,1333.9279962000437,1333.9369729999453,1333.9369729999453,1333.9369729999453,1337.7493394999765,140,1,[3.8198079001158476],[3.8198142999317497],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.4,1000,exp,21,4,256,7,1337.764645999996,,1337.7499271999113,1337.764645999996,1338.7496203000192,1338.7496203000192,1338.7658239000011,1340.185576400021,space,1.43237469997257,None,1340.1867790999822,1340.6016628666005,1340.9085049999412,1340.8980212998576,1340.8980532998685,1340.9085049999412,1340.9085049999412,1340.9085049999412,1343.6234106000047,250,1,[2.7237450000829995],[2.723751800134778],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
0.7,1000,exp,21,5,257,5,1343.6383137998637,,1343.6240447999444,1343.6383137998637,1344.6391410999931,1344.6391410999931,1344.6391410999931,1345.2412218998652,space,0.599409099901095,None,1345.241653200006,1345.9408239666993,1346.2487241998315,1346.237656199839,1346.237685199827,1346.2487241998315,1346.2487241998315,1346.2487241998315,1347.9947692998685,283,1,[1.7553447999525815],[1.7553501999936998],365031,001,2024-11-13_13h55.48.200,IntentionalBindingExperiment,2024.1.5,None,2024-11-13 13h55.54.650827 +0530,
